Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Finchley Church End,51.6008355,-0.192318,Durum,51.60461256605286,-0.1888491529127337,Middle Eastern Restaurant
Finchley Church End,51.6008355,-0.192318,Beheshte Barin,51.60444083809936,-0.18901225817288025,Persian Restaurant
Finchley Church End,51.6008355,-0.192318,Izakaya Japan,51.600857780915824,-0.19425185505777973,Japanese Restaurant
Finchley Church End,51.6008355,-0.192318,Catcher In The Rye,51.59961186243841,-0.19613699584999722,Pub
Finchley Church End,51.6008355,-0.192318,Man Chui,51.60377849178773,-0.1897940723062145,Chinese Restaurant
Finchley Church End,51.6008355,-0.192318,Avenue House Estate,51.59679916702356,-0.19496980388929724,Park
Finchley Church End,51.6008355,-0.192318,Chicken Society,51.60076164742066,-0.19459171288385171,Restaurant
Finchley Church End,51.6008355,-0.192318,Leisure Games,51.60408444621746,-0.18931396900688024,Toy / Game Store
Finchley Church End,51.6008355,-0.192318,Tesco,51.6035618,-0.1920949,Supermarket
Finchley Church End,51.6008355,-0.192318,Sainsbury's Local,51.60071043,-0.19497424,Supermarket
Finchley Church End,51.6008355,-0.192318,Rani,51.60444912500399,-0.18833130847030408,Indian Restaurant
Finchley Church End,51.6008355,-0.192318,Domino's Pizza - London - Ballards Lane,51.60200403809511,-0.19308572798752266,Pizza Place
Finchley Church End,51.6008355,-0.192318,Greggs,51.60234079235234,-0.19237200430775958,Bakery
Finchley Church End,51.6008355,-0.192318,Domino's Pizza,51.59880836589178,-0.1891280597379432,Pizza Place
Finchley Church End,51.6008355,-0.192318,Superdrug,51.60425695853811,-0.18956445369768773,Pharmacy
Finchley Church End,51.6008355,-0.192318,The Joiners Arms,51.603272472347285,-0.1914350435686174,Pub
Finchley Church End,51.6008355,-0.192318,Subway,51.6043692255197,-0.18919096058330187,Sandwich Place
Finchley Church End,51.6008355,-0.192318,Costa Coffee,51.60241995096337,-0.19217140180272824,Coffee Shop
Finchley Church End,51.6008355,-0.192318,Barista coffee house,51.60228363081828,-0.19256158013843946,Breakfast Spot
Finchley Church End,51.6008355,-0.192318,"TFL Bus Stop D - Finchley Central (82,125,143, 382, 460, N13, N20)",51.60227875979636,-0.1924130685812265,Bus Stop
Finchley Church End,51.6008355,-0.192318,Baskin-Robbins,51.601938356485896,-0.19293467659474653,Ice Cream Shop
Finchley Church End,51.6008355,-0.192318,Sakura Sushi,51.60401,-0.189939,Japanese Restaurant
Finchley Church End,51.6008355,-0.192318,Gateway Café,51.60430503344886,-0.18807633035286572,Café
Finchley Church End,51.6008355,-0.192318,KFC,51.60400761368511,-0.1898591138250466,Fast Food Restaurant
Finchley Church End,51.6008355,-0.192318,The Stable Block Cafe,51.596614,-0.194549,Café
Finsbury Park,51.5648345,-0.1064144,Oak N4,51.56514537322136,-0.10824244252484751,Wine Bar
Finsbury Park,51.5648345,-0.1064144,Dotori,51.56480186765731,-0.1050412893136036,Korean Restaurant
Finsbury Park,51.5648345,-0.1064144,Park Theatre,51.56577170418814,-0.10828246112306869,Theater
Finsbury Park,51.5648345,-0.1064144,Pure Cyprus,51.564226007784185,-0.10803937911987305,Greek Restaurant
Finsbury Park,51.5648345,-0.1064144,Pasta Remoli,51.565623935639934,-0.10812856248843382,Italian Restaurant
Finsbury Park,51.5648345,-0.1064144,Osteria Tufo,51.56582103864205,-0.1101473853343282,Italian Restaurant
Finsbury Park,51.5648345,-0.1064144,Yard Sale Pizza,51.56364319533892,-0.10269290344585834,Pizza Place
Finsbury Park,51.5648345,-0.1064144,Blighty Coffee,51.563903005529845,-0.1030902925605651,Café
Finsbury Park,51.5648345,-0.1064144,Salvation In Noodles,51.56451203638931,-0.10407356971632303,Noodle House
Finsbury Park,51.5648345,-0.1064144,Salt The Radish,51.56373423477282,-0.10272335607194925,Vegetarian / Vegan Restaurant
Finsbury Park,51.5648345,-0.1064144,My Cottage Cafe,51.56592736482764,-0.10827925075801796,Middle Eastern Restaurant
Finsbury Park,51.5648345,-0.1064144,Baban's Naan,51.563236233511866,-0.10219838556506666,Bakery
Finsbury Park,51.5648345,-0.1064144,La Fabrica,51.56768655492695,-0.10915687777049161,Tapas Restaurant
Finsbury Park,51.5648345,-0.1064144,The Faltering Fullback,51.568503833511535,-0.10824882288324733,Pub
Finsbury Park,51.5648345,-0.1064144,Pret A Manger,51.565052687817435,-0.10562694440851672,Sandwich Place
Finsbury Park,51.5648345,-0.1064144,The Arsenal Store,51.5643060736164,-0.10552134181982151,Sporting Goods Shop
Finsbury Park,51.5648345,-0.1064144,Petek,51.56835037799153,-0.11018047298862704,Turkish Restaurant
Finsbury Park,51.5648345,-0.1064144,Common Ground,51.56779345305221,-0.10936309086802293,Coffee Shop
Finsbury Park,51.5648345,-0.1064144,W. B. Yeats,51.56650767595255,-0.1115625385403099,Pub
Finsbury Park,51.5648345,-0.1064144,Season,51.56791100948031,-0.10942810340037674,Restaurant
Finsbury Park,51.5648345,-0.1064144,Le Rif,51.561935,-0.111211,Moroccan Restaurant
Finsbury Park,51.5648345,-0.1064144,Akdeniz Food Market,51.56226128611049,-0.11041872127959249,Grocery Store
Finsbury Park,51.5648345,-0.1064144,The Deli at 80,51.56810935377846,-0.10975836752105643,Deli / Bodega
Finsbury Park,51.5648345,-0.1064144,The Happening Bagel Bakery,51.564746,-0.10408,Bagel Shop
Finsbury Park,51.5648345,-0.1064144,PureGym,51.56291844175094,-0.1075094554454843,Gym / Fitness Center
Finsbury Park,51.5648345,-0.1064144,Lidl,51.5649922821384,-0.104305807276857,Supermarket
Finsbury Park,51.5648345,-0.1064144,The Blackstock,51.56466405745822,-0.10441934408997576,Pub
Finsbury Park,51.5648345,-0.1064144,Q&T Vietnamese Kitchen,51.568006820819384,-0.10970912319751723,Vietnamese Restaurant
Finsbury Park,51.5648345,-0.1064144,Shop Crisis,51.566785761262,-0.10795596622627468,Clothing Store
Finsbury Park,51.5648345,-0.1064144,Rowans Tenpin Bowl,51.565261971483174,-0.10499014162128685,Bowling Alley
Finsbury Park,51.5648345,-0.1064144,Greggs,51.564377,-0.10529414,Bakery
Finsbury Park,51.5648345,-0.1064144,The World's End,51.56692159570376,-0.10817377685400947,Pub
Finsbury Park,51.5648345,-0.1064144,Auld Triangle,51.562058481049874,-0.10509913111615433,Pub
Finsbury Park,51.5648345,-0.1064144,Costa Coffee,51.56675968198785,-0.10778252591585662,Coffee Shop
Finsbury Park,51.5648345,-0.1064144,Central Park Hotel,51.565106925678066,-0.10221619391799155,Hotel
Finsbury Park,51.5648345,-0.1064144,Pak's Cosmetics Centre,51.567237354149604,-0.10842397925174756,Cosmetics Shop
Finsbury Park,51.5648345,-0.1064144,The Twelve Pins,51.564738205081575,-0.10452554090069097,Pub
Finsbury Park,51.5648345,-0.1064144,Sainsbury's Local,51.564013231391904,-0.10333040122802203,Grocery Store
Finsbury Park,51.5648345,-0.1064144,Tesco Express,51.56430860361359,-0.10501744774273902,Grocery Store
Finsbury Park,51.5648345,-0.1064144,Subway,51.56450228854787,-0.10462405920816309,Sandwich Place
Finsbury Park,51.5648345,-0.1064144,KFC,51.56491701061151,-0.10410321740710195,Fast Food Restaurant
Finsbury Park,51.5648345,-0.1064144,Domino's Pizza,51.56473623253869,-0.09977831993547627,Pizza Place
Finsbury Park,51.5648345,-0.1064144,Roosters Piri Piri,51.56490783658264,-0.10531767896418037,Fast Food Restaurant
Finsbury Park,51.5648345,-0.1064144,Travelodge,51.561904983006144,-0.10796427726745604,Hotel
Finsbury Park,51.5648345,-0.1064144,Queens Hotel,51.56594332216051,-0.10232772901877607,Hotel
Finsbury Park,51.5648345,-0.1064144,Eden’s Cottage,51.564424,-0.105204,Fast Food Restaurant
Finsbury Park,51.5648345,-0.1064144,Emparo Pizza,51.56479019877186,-0.10495805508280326,Pizza Place
Finsbury Park,51.5648345,-0.1064144,MoreFit Personal Training,51.56574078911005,-0.10802142612489145,Gym
Finsbury Park,51.5648345,-0.1064144,Arsenal Cafe,51.56403435453625,-0.10334567092006353,Café
Finsbury Park,51.5648345,-0.1064144,Lara’s,51.56389253450065,-0.10338306427001953,Italian Restaurant
Finsbury Park,51.5648345,-0.1064144,Cats Cafe des Artistes,51.56843186123427,-0.11039898677718013,Café
Finsbury Park,51.5648345,-0.1064144,Pretty Shiny Shop,51.568152,-0.11002,Gift Shop
Forest,51.5834787,0.0100555,Sylvestrian Leisure Centre,51.582762107817885,0.006325385314892558,Gym Pool
Forest,51.5834787,0.0100555,Hollow Pond,51.58012984294266,0.00993490219116211,Lake
Forest,51.5834787,0.0100555,Eagle Pond,51.58330115894394,0.01714449864754316,Lake
Forest Gate North,51.5495236,0.0249248,Forest Tavern,51.54978630371936,0.0245869036287618,Pub
Forest Gate North,51.5495236,0.0249248,Tromsø Cafe,51.551571,0.028968,Café
Forest Gate North,51.5495236,0.0249248,Greggs,51.547909628045836,0.024890899658203125,Bakery
Forest Gate North,51.5495236,0.0249248,Co-op Food,51.549173619695445,0.024568024690631525,Grocery Store
Forest Gate North,51.5495236,0.0249248,Tesco Express,51.5475637,0.0254974,Grocery Store
Forest Gate North,51.5495236,0.0249248,Iceland,51.54668206826997,0.025612256530924755,Grocery Store
Forest Gate North,51.5495236,0.0249248,KFC,51.547781241305096,0.025130318504821173,Fast Food Restaurant
Forest Gate North,51.5495236,0.0249248,Forest Gate Railway Station (FOG),51.54932332776725,0.023893112026997395,Train Station
Forest Gate North,51.5495236,0.0249248,Moon House,51.548983036471455,0.024656224275133313,Chinese Restaurant
Forest Gate North,51.5495236,0.0249248,Everest Fish & Chips,51.546507524044905,0.02527364258430107,Fish & Chips Shop
Forest Gate North,51.5495236,0.0249248,Bus Stop R,51.5461724710359,0.022965884926354915,Bus Stop
Forest Gate North,51.5495236,0.0249248,McDonald's,51.546368,0.027956,Fast Food Restaurant
Forest Gate South,51.5495236,0.0249248,Forest Tavern,51.54978630371936,0.0245869036287618,Pub
Forest Gate South,51.5495236,0.0249248,Tromsø Cafe,51.551571,0.028968,Café
Forest Gate South,51.5495236,0.0249248,Greggs,51.547909628045836,0.024890899658203125,Bakery
Forest Gate South,51.5495236,0.0249248,Co-op Food,51.549173619695445,0.024568024690631525,Grocery Store
Forest Gate South,51.5495236,0.0249248,Tesco Express,51.5475637,0.0254974,Grocery Store
Forest Gate South,51.5495236,0.0249248,Iceland,51.54668206826997,0.025612256530924755,Grocery Store
Forest Gate South,51.5495236,0.0249248,KFC,51.547781241305096,0.025130318504821173,Fast Food Restaurant
Forest Gate South,51.5495236,0.0249248,Forest Gate Railway Station (FOG),51.54932332776725,0.023893112026997395,Train Station
Forest Gate South,51.5495236,0.0249248,Moon House,51.548983036471455,0.024656224275133313,Chinese Restaurant
Forest Gate South,51.5495236,0.0249248,Everest Fish & Chips,51.546507524044905,0.02527364258430107,Fish & Chips Shop
Forest Gate South,51.5495236,0.0249248,Bus Stop R,51.5461724710359,0.022965884926354915,Bus Stop
Forest Gate South,51.5495236,0.0249248,McDonald's,51.546368,0.027956,Fast Food Restaurant
Forest Hill,51.4392419,-0.0530903,BOnA - Neapolitan pizza,51.4382496763539,-0.05430821825827392,Pizza Place
Forest Hill,51.4392419,-0.0530903,St David Coffee House,51.43976831331909,-0.05376858404691983,Café
Forest Hill,51.4392419,-0.0530903,Sylvan Post,51.43807999024222,-0.054463892697830696,Pub
Forest Hill,51.4392419,-0.0530903,énergie Fitness,51.43941297682637,-0.054876578420344685,Gym / Fitness Center
Forest Hill,51.4392419,-0.0530903,The Teapot,51.43988756397014,-0.05614006273422462,Coffee Shop
Forest Hill,51.4392419,-0.0530903,The Dartmouth Arms,51.43881898199496,-0.05401070410000962,Gastropub
Forest Hill,51.4392419,-0.0530903,Canvas & Cream,51.43942560000001,-0.05465,Coffee Shop
Forest Hill,51.4392419,-0.0530903,Shannon's Garden Centre,51.44266928710655,-0.04867725833868408,Garden Center
Forest Hill,51.4392419,-0.0530903,On The Hoof,51.43921191960768,-0.05319397419099122,Coffee Shop
Forest Hill,51.4392419,-0.0530903,Forest Hill Pools,51.43654327959886,-0.05517938765713598,Gym / Fitness Center
Forest Hill,51.4392419,-0.0530903,The Signal,51.43947639124264,-0.0539585509261542,Pub
Forest Hill,51.4392419,-0.0530903,The Archie Parker,51.43727573384595,-0.05474244878814527,Coffee Shop
Forest Hill,51.4392419,-0.0530903,All Inn One,51.43847264719822,-0.05247711894854385,Pub
Forest Hill,51.4392419,-0.0530903,Thai Orchard,51.43977117370385,-0.05376784268207484,Thai Restaurant
Forest Hill,51.4392419,-0.0530903,The Big Breakfast,51.4382010708118,-0.05431890993139901,Café
Forest Hill,51.4392419,-0.0530903,The Capitol (Wetherspoon),51.43923768280335,-0.054796199234285574,Pub
Forest Hill,51.4392419,-0.0530903,Jolly Bee Fish & Chips,51.439352624917056,-0.05374689710756754,Fish & Chips Shop
Forest Hill,51.4392419,-0.0530903,Forest Hill Railway Station (FOH),51.439479695036496,-0.05309124682615029,Train Station
Forest Hill,51.4392419,-0.0530903,WHSmith,51.43913991874049,-0.05353854932229751,Bookstore
Forest Hill,51.4392419,-0.0530903,Pizza Al Forno,51.43989911319517,-0.056386691434904476,Pizza Place
Forest Hill,51.4392419,-0.0530903,Tesco Express,51.44082034323695,-0.059427693486213684,Grocery Store
Fortis Green,51.590997,-0.1534208,Indian Rasoi,51.59076463556147,-0.15569999175290689,Indian Restaurant
Fortis Green,51.590997,-0.1534208,Chriskitch,51.5922074999738,-0.14949089678702399,Café
Fortis Green,51.590997,-0.1534208,Knidos Cafe & Restaurant,51.5908126,-0.1538628,Mediterranean Restaurant
Fortis Green,51.590997,-0.1534208,Flesh & Flour,51.59082340212092,-0.14782157001795346,Deli / Bodega
Fortis Green,51.590997,-0.1534208,The Manor Health & Leisure Club,51.591099919314345,-0.15255154991009295,Gym / Fitness Center
Fortis Green,51.590997,-0.1534208,The John Baird,51.59044383596395,-0.14703643791367488,Pub
Fortis Green,51.590997,-0.1534208,Majestic Wine,51.59121082009207,-0.15036354085675557,Wine Shop
Fortis Green,51.590997,-0.1534208,Fasta,51.590119351323864,-0.14638355137901432,Italian Restaurant
Fortis Green,51.590997,-0.1534208,Futon Company,51.59160248773569,-0.14837980270385742,Furniture / Home Store
Fortis Green,51.590997,-0.1534208,The Black Orchid,51.590724,-0.146886,Thai Restaurant
Fortune Green,51.55459575,-0.19762242661430518,The Alliance,51.55120018759207,-0.20112160947155905,Pub
Fortune Green,51.55459575,-0.19762242661430518,Tannin and Oak,51.55193245354175,-0.19222958309049942,Wine Shop
Fortune Green,51.55459575,-0.19762242661430518,Little Waitrose & Partners,51.551629,-0.192489,Grocery Store
Fortune Green,51.55459575,-0.19762242661430518,Bombay Nights,51.55476179999999,-0.1966694,Indian Restaurant
Fortune Green,51.55459575,-0.19762242661430518,Nautilus,51.55411662407247,-0.19643836609088178,Fish & Chips Shop
Fortune Green,51.55459575,-0.19762242661430518,David's Deli,51.5522205478578,-0.1930600141424222,Café
Fortune Green,51.55459575,-0.19762242661430518,West End Green,51.552080540581144,-0.19248563916548925,Park
Fortune Green,51.55459575,-0.19762242661430518,The Gym,51.555086813711036,-0.1968374956987404,Gym / Fitness Center
Fortune Green,51.55459575,-0.19762242661430518,Hana,51.55228268373456,-0.191500026268703,Middle Eastern Restaurant
Fortune Green,51.55459575,-0.19762242661430518,Gourmet Burger Kitchen,51.55188813462597,-0.19295057047213504,Burger Joint
Fortune Green,51.55459575,-0.19762242661430518,Schnitzel Chicken & More,51.552056,-0.19269,Falafel Restaurant
Fortune Green,51.55459575,-0.19762242661430518,Tehran Supermarket,51.55694239470174,-0.19535064697265625,Convenience Store
Fryent,51.5770306,-0.2760837100645358,Fryent Country Park,51.57925644337104,-0.27199745178222656,Park
Fryent,51.5770306,-0.2760837100645358,Barn Hill,51.575166501517295,-0.2790073292763984,Hill
Fryent,51.5770306,-0.2760837100645358,Antique Shop,51.574073862384175,-0.2788792238133444,Antique Shop
Fryent,51.5770306,-0.2760837100645358,Gotfords Hill,51.579388,-0.271919,Scenic Lookout
Fulham Broadway,51.4808834,-0.1943493,Market Hall Fulham,51.48011681131934,-0.19525956123260982,Food Court
Fulham Broadway,51.4808834,-0.1943493,Stamford Bridge,51.481446093706495,-0.19122897706071504,Soccer Stadium
Fulham Broadway,51.4808834,-0.1943493,Chelsea FC Museum,51.48246643300376,-0.19148852051124135,Museum
Fulham Broadway,51.4808834,-0.1943493,Whole Foods Market,51.48015769535036,-0.19624659242115827,Grocery Store
Fulham Broadway,51.4808834,-0.1943493,The Chelsea FC Megastore,51.4808061711658,-0.19094267010424973,Sporting Goods Shop
Fulham Broadway,51.4808834,-0.1943493,Harwood Arms,51.482900847539945,-0.19644728894703647,Gastropub
Fulham Broadway,51.4808834,-0.1943493,Vagabond Wines,51.481182176306824,-0.19799625774611201,Wine Shop
Fulham Broadway,51.4808834,-0.1943493,Mathew Harding End,51.48223813101211,-0.19144535064697266,Soccer Stadium
Fulham Broadway,51.4808834,-0.1943493,Shot Espresso,51.48061440798473,-0.19814848886444159,Coffee Shop
Fulham Broadway,51.4808834,-0.1943493,The Chelsea Health Club & Spa,51.482586746471476,-0.19095434264115793,Gym / Fitness Center
Fulham Broadway,51.4808834,-0.1943493,Amorino,51.48025089262955,-0.19647301457387709,Ice Cream Shop
Fulham Broadway,51.4808834,-0.1943493,Bodean's,51.47986866600318,-0.19552565367042687,BBQ Joint
Fulham Broadway,51.4808834,-0.1943493,Cafe Brazil,51.48022037369672,-0.1918364463764104,Brazilian Restaurant
Fulham Broadway,51.4808834,-0.1943493,The Lekkerbek,51.47963,-0.195777,Coffee Shop
Fulham Broadway,51.4808834,-0.1943493,The Tommy Tucker,51.478952626104,-0.19273378013605566,Pub
Fulham Broadway,51.4808834,-0.1943493,Pitch,51.480180766712536,-0.19444018222683798,Coffee Shop
Fulham Broadway,51.4808834,-0.1943493,Napule (Made in Italy),51.48034620502792,-0.1973068928150258,Pizza Place
Fulham Broadway,51.4808834,-0.1943493,David Lloyd Fulham,51.48042,-0.194395,Gym / Fitness Center
Fulham Broadway,51.4808834,-0.1943493,Chairs & Coffee,51.47971259538706,-0.1989867996557825,Coffee Shop
Fulham Broadway,51.4808834,-0.1943493,Under the Bridge,51.48170610132176,-0.1897398587369026,Music Venue
Fulham Broadway,51.4808834,-0.1943493,Tea Bar,51.48087467689553,-0.19016119159310008,Café
Fulham Broadway,51.4808834,-0.1943493,Delta 360˚ Lounge,51.48098520170579,-0.18936476802246155,Lounge
Fulham Broadway,51.4808834,-0.1943493,Manuka Kitchen,51.4797737,-0.198993,Modern European Restaurant
Fulham Broadway,51.4808834,-0.1943493,West Stand,51.481405382922944,-0.19115725842160425,Soccer Stadium
Fulham Broadway,51.4808834,-0.1943493,Santa Maria,51.477502,-0.19066,Pizza Place
Fulham Broadway,51.4808834,-0.1943493,Al Santo,51.48115305904987,-0.19790463540475514,Mediterranean Restaurant
Fulham Broadway,51.4808834,-0.1943493,Love Walk Cafe Bar & Deli,51.48080842789747,-0.19864613612338877,Café
Fulham Broadway,51.4808834,-0.1943493,Vue,51.480300183123965,-0.19445343443224616,Multiplex
Fulham Broadway,51.4808834,-0.1943493,Cock Tavern,51.48144915681102,-0.19937161020433758,Gastropub
Fulham Broadway,51.4808834,-0.1943493,Waitrose & Partners,51.4802976,-0.199125,Supermarket
Fulham Broadway,51.4808834,-0.1943493,The Malt House,51.481300520587,-0.19800185731284606,Pub
Fulham Broadway,51.4808834,-0.1943493,Yucca,51.480249,-0.198491,Mexican Restaurant
Fulham Broadway,51.4808834,-0.1943493,Chosen Bun,51.47927146624163,-0.1993417739868164,Burger Joint
Fulham Broadway,51.4808834,-0.1943493,Megan's,51.4789146520069,-0.18804775422627287,Café
Fulham Broadway,51.4808834,-0.1943493,Eel Brook Common,51.47655853629954,-0.19491677085170522,Park
Fulham Broadway,51.4808834,-0.1943493,Dacha Delicatessen Russian Shop,51.479528,-0.199094,Convenience Store
Fulham Broadway,51.4808834,-0.1943493,Fox & Pheasant,51.48185997560509,-0.18753259020349242,Pub
Fulham Broadway,51.4808834,-0.1943493,Cafe Olè,51.48159111738516,-0.1992323596036094,Café
Fulham Broadway,51.4808834,-0.1943493,Press Coffee Roasters,51.480257,-0.194906,Coffee Shop
Fulham Broadway,51.4808834,-0.1943493,Gianluca's,51.480507009451586,-0.19793793951571126,Coffee Shop
Fulham Broadway,51.4808834,-0.1943493,McGettigan's Fulham,51.48011671809254,-0.19429385662078857,Sports Bar
Fulham Broadway,51.4808834,-0.1943493,Best Mangal III,51.48003123292507,-0.19835107609815794,Middle Eastern Restaurant
Fulham Broadway,51.4808834,-0.1943493,Argos,51.48166803132146,-0.19974077377188684,Warehouse Store
Fulham Broadway,51.4808834,-0.1943493,Boots,51.48205736393288,-0.19977733357888133,Pharmacy
Fulham Broadway,51.4808834,-0.1943493,Costa Coffee,51.481995962201616,-0.1997523729245455,Coffee Shop
Fulham Broadway,51.4808834,-0.1943493,The Chelsea Pensioner,51.48164161719605,-0.18751009819078282,Pub
Fulham Broadway,51.4808834,-0.1943493,KFC,51.482479691976955,-0.20016398631694252,Fast Food Restaurant
Fulham Broadway,51.4808834,-0.1943493,Brompton Park,51.48414589605688,-0.19265636907585584,Park
Fulham Broadway,51.4808834,-0.1943493,Boots Opticians,51.4822929,-0.1998625,Optical Shop
Fulham Reach,51.4871579,-0.22617045487998716,Brasserie Blanc,51.486898,-0.226691,French Restaurant
Fulham Reach,51.4871579,-0.22617045487998716,Harris + Hoole,51.48738564581857,-0.22599489756044736,Coffee Shop
Fulham Reach,51.4871579,-0.22617045487998716,Cafe Plum,51.488687,-0.227194,Café
Fulham Reach,51.4871579,-0.22617045487998716,The Gate,51.49034125577292,-0.22535595932643274,Vegetarian / Vegan Restaurant
Fulham Reach,51.4871579,-0.22617045487998716,The Blue Boat,51.48723273347051,-0.22690589814760642,Pub
Fulham Reach,51.4871579,-0.22617045487998716,Pizzeria Da Mariano,51.488884,-0.222678,Pizza Place
Fulham Reach,51.4871579,-0.22617045487998716,The Chancellors,51.48843879852164,-0.22705003958253908,Pub
Fulham Reach,51.4871579,-0.22617045487998716,River Café,51.48403431557842,-0.22442487048166326,Italian Restaurant
Fulham Reach,51.4871579,-0.22617045487998716,The Distillers,51.48933888907127,-0.223223758247741,Pub
Fulham Reach,51.4871579,-0.22617045487998716,Pidé,51.48912,-0.22279434,Turkish Restaurant
Fulham Reach,51.4871579,-0.22617045487998716,Thames Path,51.48278707302628,-0.22747886485273397,Trail
Fulham Reach,51.4871579,-0.22617045487998716,Antipode,51.49100564126093,-0.22380964106515958,Coffee Shop
Fulham Reach,51.4871579,-0.22617045487998716,Truth Cafe,51.49098301167313,-0.22361714516338585,Coffee Shop
Fulham Reach,51.4871579,-0.22617045487998716,Blue Anchor,51.48958213460375,-0.2308604121208191,Pub
Fulham Reach,51.4871579,-0.22617045487998716,Eventim Apollo,51.49118747845862,-0.22468370488266876,Concert Hall
Fulham Reach,51.4871579,-0.22617045487998716,Honest Burgers,51.49103927644317,-0.22401186423576291,Burger Joint
Fulham Reach,51.4871579,-0.22617045487998716,Reun Thai,51.48813586832565,-0.22249473209753853,Thai Restaurant
Fulham Reach,51.4871579,-0.22617045487998716,Old Suffolk Punch,51.4887799012396,-0.22287315640059094,Pub
Fulham Reach,51.4871579,-0.22617045487998716,rangrez,51.49092797111906,-0.2237766567729366,Indian Restaurant
Fulham Reach,51.4871579,-0.22617045487998716,Pret A Manger,51.48541248642817,-0.2202292531427994,Sandwich Place
Fulham Reach,51.4871579,-0.22617045487998716,Charing Cross Sports Club,51.48563071683238,-0.21964891913939127,Gym / Fitness Center
Fulham Reach,51.4871579,-0.22617045487998716,Half Moon Cafe,51.487840144557914,-0.22218052086996587,Café
Fulham Reach,51.4871579,-0.22617045487998716,Caffè Nero,51.48524034501752,-0.2201206552550798,Coffee Shop
Fulham Reach,51.4871579,-0.22617045487998716,Cozco Latte,51.48869578515659,-0.22271472409070905,Café
Fulham Reach,51.4871579,-0.22617045487998716,PizzaExpress,51.48657244941053,-0.221060390789944,Pizza Place
Fulham Reach,51.4871579,-0.22617045487998716,Costa Coffee,51.48700174678498,-0.22068081367809436,Coffee Shop
Fulham Reach,51.4871579,-0.22617045487998716,Subway,51.48702615810687,-0.22013926192880717,Sandwich Place
Fulham Reach,51.4871579,-0.22617045487998716,Costa Coffee,51.48802390839242,-0.2191472053527832,Coffee Shop
Fulham Reach,51.4871579,-0.22617045487998716,Tesco Express,51.48532406836995,-0.22023996609793361,Grocery Store
Fulham Reach,51.4871579,-0.22617045487998716,"Spaces - London, Spaces, Hammersmith The Foundry",51.48971731754575,-0.22236021076662382,Business Service
Fulham Reach,51.4871579,-0.22617045487998716,Dorset Wharf,51.48298815643717,-0.22375728807694517,Harbor / Marina
Fullwell,51.5938864,0.0854521,The New Fairlop Oak (Wetherspoon),51.59403527737667,0.0850269151202923,Pub
Fullwell,51.5938864,0.0854521,Costa Coffee,51.59162514989209,0.08316098183402593,Coffee Shop
Fullwell,51.5938864,0.0854521,Redbridge Sports Centre,51.596198184598876,0.08998132865456669,Gym / Fitness Center
Fullwell,51.5938864,0.0854521,Co-op Food,51.591854604285125,0.08343987918874952,Grocery Store
Fullwell,51.5938864,0.0854521,Fullwell Cross Leisure Centre,51.592553579494,0.08415776609060732,Athletics & Sports
Fullwell,51.5938864,0.0854521,Superdrug,51.59108420876515,0.08261512589907759,Pharmacy
Fullwell,51.5938864,0.0854521,KFC,51.59267202459511,0.08411399389401529,Fast Food Restaurant
Fullwell,51.5938864,0.0854521,Orli Cafe,51.59293315482029,0.0842472868612639,Café
Fullwell,51.5938864,0.0854521,Onur Kebab House,51.59186910395171,0.08340597152709961,Middle Eastern Restaurant
Fullwell,51.5938864,0.0854521,Best Grill,51.591400146484375,0.08314847946166992,Greek Restaurant
Fullwell,51.5938864,0.0854521,Spice,51.591255,0.082736,Indian Restaurant
Fullwell,51.5938864,0.0854521,Abshar,51.59062114866818,0.0811553344755362,Indian Restaurant
Fulwell and Hampton Hill,51.4323957,-0.3491637,Imperial China Restaurant,51.43246026644718,-0.347984366413846,Chinese Restaurant
Fulwell and Hampton Hill,51.4323957,-0.3491637,Squires Garden Centre,51.435512357975234,-0.3515334348899379,Garden Center
Fulwell and Hampton Hill,51.4323957,-0.3491637,The Old Goat,51.43610086553081,-0.35058138371160114,Pub
Fulwell and Hampton Hill,51.4323957,-0.3491637,The Roebuck,51.42869526032347,-0.35198384949104744,Pub
Fulwell and Hampton Hill,51.4323957,-0.3491637,Brouge at The Old Goat,51.4360875341227,-0.3504446466209065,Diner
Fulwell and Hampton Hill,51.4323957,-0.3491637,Domino's Pizza,51.431721589140395,-0.34542108131927307,Pizza Place
Fulwell and Hampton Hill,51.4323957,-0.3491637,Fulwell Bus Garage,51.43240641129421,-0.34801327874068555,Bus Station
Fulwell and Hampton Hill,51.4323957,-0.3491637,Platform 1,51.433812790223804,-0.349559027196469,Platform
Fulwell and Hampton Hill,51.4323957,-0.3491637,Premier Wines,51.4323819343647,-0.3480352099526812,Liquor Store
Fulwell and Hampton Hill,51.4323957,-0.3491637,Bengal Brasserie,51.43236811734472,-0.347981788742138,Indian Restaurant
Fulwell and Hampton Hill,51.4323957,-0.3491637,Londis,51.43241646276002,-0.34802551605580706,Convenience Store
Fulwell and Hampton Hill,51.4323957,-0.3491637,Fulwell Golf Club,51.43353861196376,-0.35242520003348465,Golf Course
Furzedown,51.424389,-0.1537022,Cut The Mustard,51.42405528544273,-0.14692228030356932,Café
Furzedown,51.424389,-0.1537022,Pizzeria Sette Bello,51.422952376792686,-0.1600940342727911,Italian Restaurant
